product_id,price,demand,cost_per_unit,production_capacity,revenue,profit
61,200.45187194784617,21.7913510655684,189.75918805998725,845,4368.117113365878,233.00802843348083
62,142.961025569209,43.159979269683575,246.62194942245821,813,6170.194899939764,-4474.003324582484
63,416.0813794844454,10.0,266.8361143339225,934,4160.813794844454,1492.4526515052285
64,184.80913007985873,30.73128695157169,81.54531662368645,238,5679.422407754478,3173.4298830352004
65,147.65790974681659,31.06623405688983,255.57641844504926,878,4587.175184545718,-3352.621650289797
66,275.92108074754174,15.819589757874224,62.46416617309253,883,4364.9583029753985,3376.8008195493903
67,79.0528702376337,68.40005885421404,126.93596792390053,265,5407.22097684869,-3275.2066998627324
68,403.07652056947944,10.504408308291938,169.68659121833682,513,4234.080351547446,2451.623112947811
69,46.5298154030877,105.4340036834147,215.59783410683957,268,4905.824728597755,-17825.518106759
70,493.57459893425346,15.794204436831002,13.891688728145771,868,7795.618120394469,7576.209948649313
71,388.39993695536214,20.860315023251104,90.70027676956575,223,8102.145039899722,6210.108693790517
72,107.37068395174448,49.791095006709774,184.51313397206513,649,5346.103925576718,-3841.0070580121455
73,12.705837390565176,390.2460621914798,110.42376034899003,981,4958.403008513326,-38134.034640055695
74,409.5760999428687,10.0,233.63239141070056,860,4095.7609994286872,1759.4370853216815
75,356.3600984853324,14.430327856967027,197.23738753946128,848,5142.393056284405,2296.192888438316
76,367.21351234008375,15.220706995933995,74.14842884850205,197,5589.249276276207,4460.657766564298
77,387.92246987611344,10.0,48.04904897973826,159,3879.2246987611343,3398.734208963752
78,46.281879349704276,111.648832027334,190.56886310817987,118,5167.317773424471,-16109.473213380708
79,185.64820698669357,27.36022644145082,137.88786167290354,223,5079.376981605268,1306.7338627071795
80,66.77583916731356,66.29884014172096,54.84232712488898,325,4427.160686282991,791.1780072300094
81,432.9206786790408,10.0,101.28039056892132,711,4329.206786790408,3316.402881101195
82,315.41608214550337,13.331433564500834,94.39879075398304,423,4204.948544297916,2946.477336791975
83,172.1400321777981,28.68183137315165,36.89893184011565,116,4937.291375492504,3878.9624346048904
84,41.143591640151584,130.97200223580714,166.33816068324228,859,5388.658576283069,-16396.983376622586
85,162.38133764067447,31.982572331588077,230.27634700420347,179,5193.372876392897,-2171.457047922916
86,169.33982779310605,25.322567175369393,174.76273221163117,696,4288.119164756413,-137.3218614237103
87,367.5070273856514,14.708336038240882,248.75595265651893,959,5405.416855203155,1746.630712018335
88,322.40316096405445,13.748094073168712,42.63272142855224,555,4432.428986420775,3846.3103216258432
89,444.7342438624,12.86646042991822,133.50549805755605,640,5722.155550485169,4004.4123425511007
90,241.38531332935514,23.61660900819472,184.77745557913926,745,5700.7025652199545,1336.885643278354
91,68.60118050976783,78.93119636286401,204.42046047786266,805,5414.7732495407645,-10720.378257024495
92,359.48994573926757,13.78716234957427,210.25696039491095,730,4956.346244946927,2057.499396854282
93,382.78467382227973,21.256976601425436,220.0448009938749,477,8136.844854824468,3459.357668832353
94,285.02582680905317,22.082383274587393,197.1717945978249,978,6294.049550753679,1940.0264115062892
95,387.77391817773486,10.0,32.79728623755595,290,3877.7391817773487,3549.766319401789
96,251.95984221855147,30.893710504814926,210.11517489267746,764,7783.974424338775,1292.73703853584
97,266.1390863971771,20.42214159021257,218.81088374844433,954,5435.130105092966,966.5432557026934
98,219.49509899568932,18.60392938301842,298.07658062842,590,4083.4713216344417,-1461.9243351082805
99,22.455372104606642,230.92843280231793,209.54191882683216,504,5185.5838881097,-43203.60303296117
100,62.86679922671918,89.92212425266268,207.61496674670693,371,5653.116131432241,-13016.06270507757
101,25.400300986499783,196.68293475979223,156.86992060368172,743,4995.805741806823,-25857.830618060896
102,321.8411015192524,13.017365424504936,261.0372580326086,974,4189.523227101299,791.5058498800468
103,164.03443072740006,29.619530719050235,299.0662547785417,529,4858.622859912144,-3999.579260532175
104,259.19963867070436,22.86380898518278,234.81823670824247,619,5926.29102759538,557.4517172606893
105,454.7075722237856,17.385361426099298,185.6876114680535,745,7905.255486294662,4677.009248573451
106,132.15319228294874,40.687315355504815,28.291673944812615,992,5376.958609653,4225.84634992529
107,211.08763228745858,24.19546091250744,219.38804386024012,483,5107.362556124947,-200.83228376696024
108,380.22005788609385,20.640338265497448,214.02566273167537,920,7847.870610095998,3430.3085338169476
109,122.111101090895,39.38213582638808,233.79260360378237,986,4808.995969071433,-4398.256101257632
110,47.720155816108566,109.93212548423183,41.74383957784935,291,5245.9781573035425,656.9891466377649
111,151.97821192774634,31.4591387428047,197.85108753721232,702,4781.103654918348,-1443.1211583296126
112,88.99843075446216,58.33588064866274,92.23855196074403,534,5191.80183441058,-189.0153239768597
113,465.5518496478608,10.172129469869482,229.28001680383593,860,4735.653689555251,2403.3876737727815
114,405.9789859865643,12.036647477534954,75.91031643928254,863,4886.625937607378,3972.9202187196074
115,320.36784069010747,13.720127063961849,206.77370966202116,162,4395.487481475361,1558.525911425675
116,437.01568919198166,18.165506989401898,92.02291936027402,315,7938.611556495231,6266.9685716710055
117,403.7993176805661,10.0,7.653316381142186,233,4037.9931768056613,3961.4600129942396
118,101.41932885415756,45.59910582135511,191.84058403206316,718,4624.630708751544,-4123.1283833570715
119,447.3539092600891,21.781800972965947,38.4143795318821,260,9744.173815981529,8907.439446518096
120,274.27769853866886,23.118937236091682,199.49098447252317,357,6341.00889777516,1728.989348588757
121,405.64567603039063,10.0,278.05478726529657,524,4056.4567603039063,1275.9088876509409
122,449.08473696251167,10.0,290.92755059227164,627,4490.847369625117,1581.5718637024002
123,165.8217027362133,21.092921829973108,74.59731076164572,457,3497.664213527985,1924.18896890638
124,63.92544301856161,73.46266462143167,243.72970215694318,474,4696.133381249032,-13208.899986587914
125,121.68822964555143,25.39603494724587,109.2982166773699,670,3090.398532746905,314.657202336768
126,219.2828164268656,22.116656366132617,270.6348364606548,108,4849.802697910727,-1135.7349807940736
127,410.8272353020216,10.0,237.30942274566527,296,4108.2723530202165,1735.1781255635638
128,431.7579857956083,11.88008799793963,26.80690641050027,216,5129.322865064995,4810.85445795572
129,13.406543960283445,364.82658890312496,125.1054131937968,109,4891.063702010001,-40750.71744679889
130,260.2661782630072,19.625660890241612,104.50875867285386,961,5107.895755788952,3056.8422980154246
131,214.5313915429017,21.232031054505757,236.62840111336672,618,4554.937167405223,-469.1643934118247
132,118.83282713065782,49.58568038505404,126.03428464268194,448,5892.406585353177,-357.0891704977739
133,68.73402999350458,79.80095485238029,206.9535773076597,805,5485.041224333811,-11030.051854933336
134,175.4314339877777,32.427891611242224,182.71840039917993,503,5688.871526560451,-236.30095696371427
135,472.0257549171344,10.0,292.81342213380196,734,4720.257549171344,1792.1233278333248
136,168.36943669017006,39.62350308331174,281.6465622564764,674,6671.386893828414,-4488.43653414523
137,264.2074046542494,11.159349993939804,131.17135684792203,103,2948.3828995272493,1484.5958192813148
138,354.4792898586372,10.0,218.45557243413904,895,3544.792898586372,1360.2371742449814
139,188.17850516585406,26.151600594266718,249.69072772446043,427,4921.169107523572,-1608.6430760183166
140,486.17322053327075,21.55459081353779,270.17129738933284,861,10479.26483309452,4655.83306830482
141,481.5991745216345,10.0,25.099607814062686,611,4815.9917452163445,4564.995667075717
142,133.37332495442843,36.57252951309524,94.11324578568156,229,4877.799863155476,1435.8404040854507
143,253.65176788726887,12.502512683435398,99.46786208571393,686,3171.2844451863907,1927.6862378655494
144,157.43037181021714,36.489720284102006,133.1615556098642,583,5744.590231577001,885.5623147771621
145,149.57184224495913,38.19463313398809,54.93310146104861,940,5712.8416417209555,3614.691984504059
146,28.07460420372107,182.04227681165236,151.38073458525238,457,5110.76486983137,-22446.928719488424
147,308.68652365014947,13.051558719861038,200.64822655304454,484,4028.840289449699,1410.0681785566576
148,256.3127213821421,15.973886519629215,151.72235646393173,353,4094.3103248956786,1670.7146202501012
149,35.224588112494786,135.4806901222249,201.40896308329664,934,4772.2515067519125,-22514.773808574835
150,146.5367674759396,34.54049187533698,24.60028138628059,266,5061.452026440837,4211.746207087008
151,455.05028412366033,10.0,263.416262853686,812,4550.502841236604,1916.3402126997435
152,127.38532642681649,33.36390610997238,282.0254116698152,779,4250.072070692489,-5159.397284885534
153,80.99848732469931,59.611094276710475,187.28269011500134,895,4828.408464183589,-6335.717632657708
154,249.83185253600587,17.567679974830117,265.0103445978846,568,4388.966032871501,-266.65089104358594
155,492.9687225141943,10.0,43.77657491122267,959,4929.687225141944,4491.921476029717
156,128.6070830406352,41.21033048641548,240.2474314225115,592,5299.940394998455,-4600.735652435684
157,339.3464182288805,15.129444917788929,40.148717074415224,437,5134.122942642813,4526.695139145556
158,383.1936115110716,11.607454081525674,125.36301829177332,150,4447.902249948752,2992.75677160553
159,126.44239655627584,40.45876308588929,100.52646769469114,155,5115.702966282428,1048.526425961616
160,366.8260108198112,10.0,177.74958844003402,172,3668.260108198112,1890.7642237977718
161,190.21373503243407,26.812612666982393,93.9467878956624,893,5100.127201364674,2581.168366211128
162,319.82985699085395,16.386324647903955,193.00752075180415,699,5240.835868744827,2078.1519742187047
163,320.4295582728384,10.0,113.37925029982756,151,3204.295582728384,2070.5030797301083
164,272.52959519663165,23.325100066674935,258.933162403987,224,6356.780079091845,317.13815543825604
165,54.241987326660066,87.7723449177334,191.9957328647854,361,4760.946420658932,-12090.969267082015
166,419.2982228387266,12.376235836222135,68.5129977098266,984,5189.3336915609025,4341.400674057541
167,167.18223183615055,35.72954315892123,104.15817949828568,879,5973.344767794516,2251.820598055853
168,101.39407009592857,53.94093229628304,254.98916184986345,674,5469.29067028906,-8285.062445340382
169,29.97981936183432,166.95052373493107,119.01152624630025,647,5005.146543936867,-14863.890093376456
170,299.5375421622385,14.87990342054727,163.06072434186532,620,4457.089698202215,2030.7618683107776
171,342.00653730271836,19.357163131257135,196.43787110593817,429,6620.276334525098,2817.7964183705903
172,18.128036174649516,279.18934108816654,107.60384662784544,422,5061.154474822845,-24980.692563757457
173,260.9255985666477,16.070725555854057,91.72369607363015,340,4193.263685061542,2719.197338493663
174,120.98292984698959,37.35367620920063,145.20019626936843,384,4519.157188344884,-904.6039286134856
175,326.13466730063044,10.0,68.38988676737279,938,3261.3466730063046,2577.4478053325765
176,95.43955021244581,53.159341563847505,88.84212314112371,701,5073.503648443381,350.7148791269856
177,348.55949167020833,13.931264809064468,23.313152789450644,363,4855.874580170573,4531.092875126556
178,199.50031968726333,30.74357335341685,94.67123141144661,398,6133.352712335492,3222.8207649793812
179,468.99769448099994,12.456308685343505,99.60770754225295,304,5841.980055169759,4601.235702584037
180,77.38526263153669,71.2829315999576,288.7407840559393,390,5516.248383008586,-15066.041176969064
181,177.12251201462666,24.742227461463735,178.97000351243463,310,4382.405480811736,-45.7110548718847
182,65.60202540788865,81.90791063601111,237.27781549766266,465,5373.324834650673,-14061.605273039811
183,463.09987295649574,10.0,18.386289570195125,889,4630.998729564957,4447.135833863006
184,439.8962831566807,15.254295941637706,36.428324614469716,563,6710.308086898465,6154.619642571299
185,136.39139758042626,29.365411540644,245.28840345446474,818,4005.1895205528135,-3197.805393035067
186,333.39218255674774,16.173028749230966,188.94711707820255,421,5391.961353259139,2336.11419666906
187,410.43887809859575,10.0,61.339699009359855,457,4104.388780985957,3490.9917908923585
188,282.04839768373654,16.391766585493773,124.41464472921278,193,4623.271500644332,2583.8956844259433
189,269.52878339444317,20.752664374914808,163.90838749457873,810,5593.44038116399,2191.9046272555147
190,128.50762254122134,36.30335506997855,253.86489959554532,962,4665.257850312738,-4550.889739508798
191,55.620356224890614,84.64295707577658,22.821537549875785,268,4707.871424482819,2776.1890012454596
192,449.6357213971301,15.3507052780407,181.0330753633719,396,6902.225441646563,4123.240056166111
193,451.2048480100319,10.564127267657696,216.52559686807177,838,4766.585438162125,2479.1814761422697
194,320.2197140639013,13.166425900085104,293.4780980835855,615,4216.149136968796,352.0915052533587
195,176.12459761386333,28.598472782988065,243.11222309619438,197,5036.894511274795,-1915.743784153442
196,181.11269156020384,40.79046676197041,86.48705750175566,804,7387.6712252574935,3859.823780891506
197,365.71828264641726,19.43923982909723,214.3258621940882,877,7109.2854062492725,2942.953569480349
198,449.5840273767628,16.93425988408198,230.16697605345826,449,7613.372759330327,3715.665370107792
199,444.6723478899075,13.421965745626627,220.27197247592656,835,5968.377021405705,3011.8941521122074
200,392.1390174702357,13.583006583787911,246.94250004580164,678,5326.426856058334,1972.205252119164
201,324.595506615601,10.0,271.6003429830231,749,3245.9550661560097,529.951636325779
202,51.228582847573925,94.20686123030725,34.03681135185538,940,4826.083995346695,1619.5828316003085
203,89.19806990636074,53.65215250177201,35.905338015930056,500,4785.668449479787,2859.2697786214358
204,450.2915523782688,10.0,239.93799668734056,850,4502.915523782688,2103.5355569092826
205,307.15023923319904,10.491599563002802,79.44988057383391,550,3222.497315715237,2388.940983406176
206,14.506555292148526,334.76758150004787,22.269719475272993,574,4856.324431049283,-2598.855698372372
207,59.72105600435573,83.5309459354878,123.3626083892787,920,4988.556300310077,-5316.039071515516
208,335.11586686294737,19.01404251622721,246.86368898869304,518,6371.9073403944185,1678.0306622507178
209,12.480176084647157,406.16924553075927,42.33668202512421,103,5069.063704392161,-12126.794492028199
210,88.79594519457434,58.38279980523831,203.1933816823179,423,5184.155891811746,-6678.842632696396
211,278.8795567896272,13.111905077815944,6.06667922261247,468,3656.642276768973,3577.0965546645198
212,349.0286468694197,10.0,37.37254692767273,963,3490.2864686941966,3116.5609994174692
213,329.46101715627424,10.0,108.50085200170362,713,3294.6101715627424,2209.601651545706
214,119.89196163567429,35.35930090575735,29.66267290220214,494,4239.295947657323,3190.444570839303
215,358.96781846029256,10.0,254.5409918939483,655,3589.6781846029257,1044.268265663443
216,126.25205287343204,38.80457394096388,259.9007984279133,218,4899.157120925574,-5186.182628985935
217,169.44585209804117,24.437130494435568,227.89335741435966,799,4140.770399460661,-1428.2893144890913
218,375.78078850783186,15.000509114428954,76.53149126170715,842,5636.903143039031,4488.891810826954
219,328.3201205331352,14.067671729411975,159.35788719579404,289,4618.699677821118,2376.9052332580236
220,426.1194711421472,11.78652703216675,59.33561502939456,721,5022.468665549517,4323.107835035318
221,332.23031722716826,20.751053280450805,87.97714277156769,515,6894.129014162041,5068.510637047413
222,288.4712156343811,11.431593191274702,157.22156119126836,913,3297.6855845247273,1500.392656089045
223,55.90063623576531,91.53794314657502,221.82907349593535,890,5117.029261606856,-15188.747856321485
224,190.18074349912243,26.22091339715315,32.92304221612355,205,4986.712805096687,4123.440566376894
225,139.94916016404548,34.059828366765046,92.52552580028541,264,4766.644375260301,1615.2408469578886
226,129.55492525575096,43.01995135582425,278.3532978287171,737,5573.446582409852,-6401.298749914816
227,486.7751718286983,14.666753244214693,131.591378745657,445,7139.411330621726,5209.3930494931765
228,202.6178850867126,19.9445383687846,281.96655380324773,197,4041.120183313928,-1582.5725677289133
229,447.1028120367855,10.272307241038835,297.46315975788,585,4592.7774535742965,1537.1444836511337
230,319.2579267386588,17.06737668018123,160.3646487028677,430,5448.895293782392,2711.891428185613
231,399.45753873540775,11.151941195017528,89.97298288653091,469,4454.726981883704,3451.353567592793
232,256.2921756215442,22.434090842771507,238.2791585289108,541,5749.6819501852715,404.1056618085331
233,292.68290346691595,18.4892947864999,51.996666979879414,219,5411.500481168503,4450.118777462047
234,251.33366997124332,29.056678760009454,79.3538236032608,952,7302.921709928652,4997.163149110246
235,105.6690640210418,39.66614277232745,236.53957330228826,398,4191.484180076854,-5191.128305837126
236,364.0015364781376,13.124025805714014,132.92554779594883,955,4777.165558058629,3032.6472385459256
237,147.57845759601935,29.3377710654525,64.45369141136169,242,4329.623003144605,2438.6953601947534
238,21.914823551412383,231.17660653643213,197.08209476093572,806,5066.194541460197,-40494.575334464476
239,326.28142499451224,10.0,221.16474910759644,741,3262.8142499451224,1051.166758869158
240,96.78423290945398,53.39287087044499,41.89601563791788,715,5167.588050029548,2930.6394970880547
241,470.82470633292803,10.0,86.70917669260557,192,4708.2470633292805,3841.155296403225
242,477.4250027312678,10.0,70.27664283480881,396,4774.250027312678,4071.48359896459
243,458.2835512080198,10.0,117.05711548492337,546,4582.835512080198,3412.2643572309644
244,191.37776312516775,23.800957615355454,230.216244194939,579,4554.974028663653,-924.3930417864112
245,17.57374209914504,289.9378876953292,215.54389017092566,833,5095.293663128594,-57399.04655866363
246,464.87609566798545,10.629610689335554,200.44455356319267,811,4941.451915728996,2810.80434655459
247,219.81023267548403,25.885295803741577,6.854236031234405,899,5689.852893494167,5512.428966317
248,483.6608613313981,18.661031331452207,46.93227744721489,973,9025.610487102382,8149.805787203497
249,482.1737887737339,11.688483031302587,70.8727769851097,357,5635.880148220666,4807.484897048919
250,427.97463317900645,10.0,85.22697458146062,621,4279.746331790065,3427.4765859754584
251,154.279957114097,34.744877810894465,48.195829786425506,782,5360.438258599338,3685.8800416753156
252,198.69788701494338,22.44235002232059,126.04308768479744,474,4459.247529084869,1630.5444373685991
253,427.05696904325987,10.0,27.178272579137644,526,4270.569690432599,3998.7869646412223
254,165.29178252657604,22.65007365932665,226.2565461643953,200,3743.871049508349,-1380.8563870200455
255,93.05144587618531,58.3650038197332,237.37763225235096,721,5430.947993995253,-8423.598419132433
256,282.8326186045916,15.748287540807894,174.40867343226495,858,4454.12940370476,1707.4914648825893
257,468.7158393387827,11.577935297224093,31.46293872738051,934,5426.761660648509,5062.485791802371
258,351.05460037073675,10.0,267.5745350162936,343,3510.5460037073676,834.8006535444315
259,289.3299733437888,19.461044824878332,289.86256946889375,122,5630.663580424327,-10.364877064223947
260,57.61648194767658,82.97101750121303,64.69725029492787,453,4780.498132038998,-587.4985544618221
261,311.35354108259315,15.350371227065668,212.86874673501234,565,4779.392438479246,1511.7781534565838
262,495.126386551089,14.48756186133781,253.37189603953328,324,7173.174154339559,3502.4331365423686
263,78.64116746589677,67.53372754538005,164.25383915009718,964,5310.931177492478,-5781.742843952864
264,263.981529658231,18.8305687342148,100.38031436039091,543,4970.922338792482,3080.703929667052
265,439.9128052446982,10.0,146.17482094870402,873,4399.128052446982,2937.379842959942
266,372.97662269956015,28.369718770624427,156.11928148141334,368,10581.241894003817,6152.181783704166
267,351.5377130876813,22.952519881998136,123.18792803546823,632,8068.676348917162,5241.202981460921
268,354.21720115368356,17.729007085559775,279.30353562194335,413,6279.919269080808,1328.1449070174767
269,186.15066409768002,23.09394436016606,224.4455177280381,219,4298.953079279784,-884.379219020193
270,153.86000368960174,31.929113675428418,76.18398446521438,580,4912.61354790713,2480.126447670227
271,406.5869661844717,10.0,177.7393702593612,219,4065.869661844717,2288.475959251105
272,406.9555633927986,18.60563341507451,208.1632995246944,809,7571.666028711526,3698.6559872827083
273,434.8654361042508,12.810324086573438,46.34614440212843,235,5570.767170544546,4977.05804059015
274,457.4878707526709,10.0,110.7355940021439,176,4574.878707526709,3467.52276750527
275,260.5577754418595,16.835826470853167,272.13674307315523,453,4386.705492970674,-194.9414897521201
276,255.74298439672782,25.156819153540678,172.31606455463444,157,6433.680008255257,2098.7559350044776
277,401.16463769371984,20.46419996579801,69.01433508779347,185,8209.513364971192,6797.190211227996
278,328.48232608110493,22.863176916043127,41.22151544514948,100,7510.14953498567,6567.694734615813
279,353.96376985627467,17.910899809935867,157.8769335750889,176,6339.809618242933,3512.091678679615
280,399.93840802368953,11.238800701664937,166.5672882935975,621,4494.8280607194,2622.8115041708907
281,446.1026174906075,10.0,103.65226314961065,543,4461.026174906075,3424.503543409968
282,175.61762685725253,29.956746284736397,190.97272838363995,680,5260.932690890223,-459.9888806023564
283,194.03564679357257,25.759317221189296,25.261982434719673,247,4998.225777974278,4347.4943588022215
284,56.05115052202581,89.90414542474508,47.81620951351148,673,5039.2307877564845,740.3553339936689
285,293.35726908812524,17.313550499265187,166.15077719832146,624,5079.055892683782,2202.396021168485
286,27.611714160403622,174.4512533133543,23.235629684113917,285,4816.898141412505,763.4134214938531
287,238.14302888490548,23.78282848250746,264.86808567237466,776,5663.714810274526,-635.5974417616517
288,275.8958710067125,21.283860942520175,46.933179284672455,621,5872.129353122353,4873.2100916370155
289,150.40521354285937,36.65522239061393,203.80636285493824,870,5513.136551121288,-1957.4310039486309
290,299.50829767881527,21.426913326097203,120.40501530575544,261,6417.538334810895,3837.630507827066
291,24.94512247013422,203.46024427744456,122.93738552496329,389,5075.3407113042795,-19937.529778435128
292,28.300612487115064,174.6244744642404,230.64241094028742,520,4941.979582578588,-35333.83021703447
293,413.0742747232325,11.750176418923624,152.34132958100963,295,4853.695602116905,3063.658103646654
294,186.4934142915188,27.26622254958613,219.06836177494057,133,5084.970938104718,-888.195767624059
295,72.25965119942354,69.7334063961586,154.0314124820669,771,5038.911623134071,-5702.223461252238
296,265.89919742685413,23.79520671415909,179.90707571455272,696,6327.126367900993,2046.2003119333403
297,387.2968410183193,16.128338039409925,229.41081522155093,669,6246.454373539057,2546.4391957492758
298,115.75230347345315,53.58240186210104,184.15607916177623,972,6202.28644117844,-3665.238597816745
299,315.21633315131015,26.894467112487426,186.60645726969264,507,8477.57530525679,3458.8940772392516
300,51.82025784694632,96.8856103412487,237.81977947114038,876,5020.637309542276,-18020.677175740326
301,35.32404337261777,122.3633721487477,284.9806106667151,396,4322.3690650021335,-30548.819453186505
302,270.3637694683925,24.67776452382715,116.13126541092434,636,6671.9734387152785,3806.1134170504147
303,274.9112095889522,15.485808823308817,175.2495613816556,135,4257.222435079096,1543.3412311540533
304,322.3406517341212,11.504120660746107,30.450581531395954,363,3708.245751412869,3357.938587285803
305,365.78475352410413,11.677014761618238,110.84714476781573,481,4271.273966475853,2976.9102207388346
306,488.16751893664195,10.0,126.55452163736886,213,4881.6751893664195,3616.129972992731
307,262.9871706675857,22.073683330209267,251.39500846309505,716,5805.095525223986,255.8817176143475
308,168.24867174121053,21.920737734882806,156.45075862707466,704,3688.135007481464,258.6189591939069
309,399.6412354366648,10.0,220.66458012304506,700,3996.412354366648,1789.7665531361972
310,142.70780311841636,36.75241929554433,10.607183007573052,542,5244.857016954026,4855.017379515129
311,225.0959961457617,25.327465316854955,142.0253375403531,262,5701.111035344696,2103.9692246767845
312,48.44362685771032,106.42045929895676,270.88871122325736,137,5155.393020304809,-23672.708046976702
313,22.42186427357418,219.06144096437922,71.1726032452066,191,4911.765896876894,-10679.407127204116
314,481.6977231921833,10.0,14.299044665598313,730,4816.977231921833,4673.98678526585
315,419.63025905098084,10.0,132.85557644547555,822,4196.302590509808,2867.746826055053
