customer_income,purchase_frequency,avg_cart_value,discount_sensitivity,loyalty_score
145532.16429969273,39,435.3918578770418,0.8653188081278098,3.9313683262025654
125091.65525513995,8,61.12417590585038,0.26384299713920945,1.1085367614486517
59599.789992538186,8,10.702365337044897,0.4305648421698647,4.707563386256987
32697.374820829904,34,231.0615611257426,0.8437724743492744,3.2703731685114
108950.2934465804,16,86.16231892361219,0.3255636677778545,3.7362668088598987
77219.82418614818,41,371.61332731482923,0.871222144238395,3.418345898847233
35864.97052982125,13,460.76801857288353,0.36311506788833814,4.956526425238522
84372.99831446513,23,30.549627008257907,0.36339470372334237,4.945193765185525
24470.507744978393,12,203.8352348388874,0.3090329147911445,3.439565740021192
138211.65227024167,27,498.43933827476536,0.5469430836375686,3.735853179292363
53641.3976080022,22,369.00926530032757,0.12906873889871995,3.474279381480702
106127.89696601765,32,477.06194541584546,0.03660265184801925,2.2427236957583454
60522.43989162343,49,90.40080975591623,0.8974129799709907,1.7704542258917448
87608.8427531154,27,118.47059415105724,0.9289382545737919,2.611052607254198
91072.33631462636,2,85.85750789244472,0.0761706618919249,3.7310272892064447
44031.07921831851,45,158.16082655020975,0.5496975549614926,1.223909417249609
146046.0016093926,33,364.9481934812354,0.5396821597551812,3.0572208272439774
120767.26703694489,26,90.82386377151222,0.3724306804176174,2.633589309625559
142134.8624033446,28,266.87467856281137,0.5689048205046101,3.1099393651424747
136327.55555559433,19,141.91286036605504,0.4581193457280649,4.440906532366191
97726.99724544107,43,416.3059317770885,0.4896350142045546,1.190440550228233
139843.6505530052,5,13.230278616080115,0.7553368230872337,4.054496197446808
31504.025266749537,33,119.32632968394674,0.5259602673341172,3.6676395677345064
45477.77211448888,20,306.5679712103692,0.32365809280532576,1.8153919238924834
25879.547558369948,30,57.38814596718286,0.5814561120889558,3.9367346781124106
62292.94299922437,45,238.49298581353491,0.6407539970761256,2.985487787515831
70528.04765963266,8,223.74157527636115,0.6623113439993649,2.9240991827109797
55275.37413060647,38,427.73627334266416,0.6183066509769725,2.9322820597867674
127735.87618975081,17,316.44462465173854,0.6646027647427999,4.796936249005105
66377.9324701666,44,323.4540104579603,0.31009278366725834,4.777458025347171
56521.4862593595,1,476.3857248766913,0.4461339130792973,4.654432186741069
90550.4908105723,3,491.3565839084538,0.6687061692543477,4.546968294180376
38320.14924671914,46,330.1634187548909,0.7543685416046456,1.150352366284273
124285.60749802516,26,265.78071057450654,0.43414612865822866,2.602379708448571
29691.583678370207,31,307.88082864779113,0.36533284351694506,4.579508254102617
148295.30175806725,8,197.39741547653858,0.7158826551728584,4.0205062226437
120391.82000856547,43,493.8537423104379,0.22217317983533968,2.8266392093136155
45833.038599442414,46,355.4604171534608,0.00949219553599856,4.093012148868665
20717.87522606831,8,152.59332924579067,0.4711660024504428,1.832743303254483
126009.98569912845,35,38.30548649631353,0.17337315482634086,3.3991969817711745
111891.45470019022,39,31.913745284464234,0.3782827590363421,3.1319931275666417
114770.93184532835,28,110.40736045800419,0.2912341502633161,3.2941880880429704
120265.14506917294,4,124.12739658402468,0.7772618885141224,3.8871816797858174
29625.804725431746,16,213.3722920374111,0.3314084993998303,4.7992083649923085
66600.54471075544,13,115.27454570176438,0.6406757913893228,2.056047071787909
35062.97773826686,20,319.14611112225487,0.6739125965993212,4.032203101466519
132203.44536382717,5,113.51481809718507,0.45645428555235534,3.580563875242182
101028.75648758253,37,102.05950408116153,0.08107793552891163,3.7805802697053186
63016.7432308444,20,240.90612647218126,0.7003650860754058,2.71567866004016
28262.585537183073,24,445.44761366867124,0.07516791467536765,4.778314385053573
60427.701823036085,36,239.46968881553076,0.09921295970070199,2.918624999950387
62273.83186347711,34,212.78588484036183,0.19599736877488882,1.4863671575964794
114848.80318394833,45,293.26650465525734,0.2803757977881579,3.7227719222063556
102882.4712761777,48,136.03470258829796,0.8464517003210484,1.515476455050087
135337.65653492245,34,183.18391170031288,0.6749217771044972,2.290700004857317
81387.9402710534,19,114.77927527689398,0.3872127884167602,1.9120227094312505
35547.25197197922,17,290.186897357765,0.9786274511607533,3.1557375755624895
112721.82233898935,5,351.7199051689155,0.24360254228314582,2.390015532912993
118902.05632019667,25,340.1123340853802,0.6098143873842544,1.6394129473470036
92966.0356840345,18,134.86073080273326,0.8472141089530826,4.163257457670813
120225.73339409292,8,392.0276208165038,0.802022577956785,2.873966481752509
84193.4275273708,27,135.4172959724658,0.09030774856562673,2.8177961583537177
87955.26781965923,15,83.65266012120385,0.697274223674543,4.545451813616806
75580.33238661145,45,181.40628685672525,0.2578637555526919,3.15529744177652
23304.486476732374,13,302.8946036937326,0.35573347806546673,3.8395843834600933
34025.88550912958,16,79.58089121415502,0.4889919823111655,2.312261710545017
24085.79413927545,22,327.56268493314354,0.7907501660653935,3.2451579618796464
102733.35346429145,20,432.9033181642106,0.16620144266904724,3.9056587452242617
60866.27753992247,13,153.63885002645455,0.10855523503961673,2.1858880132589333
86114.18985141136,20,230.60124189640854,0.15344124504364465,3.7541365947846446
137983.64161039208,2,121.87210855633728,0.21822353559198315,3.275052655380529
52407.98978935374,35,187.0182472444935,0.059501853811029126,2.7367726526896803
73349.77999463186,47,20.765579693228634,0.9263564695700774,3.8518782465864505
118221.64801059633,19,477.3470041442853,0.3190834070887484,2.2676174792978734
49743.76151391092,45,213.7862044739756,0.17697562986642057,3.8580109868008874
30007.388277743088,37,396.54635381085933,0.6378342036820702,3.2044562961786016
57667.68887878984,6,79.89528430468972,0.786996118766629,1.9824154204966091
40958.767343020576,14,408.0539716091954,0.7532341656014168,3.673101867896127
140860.6948045345,4,431.4721823714785,0.7187071927870923,4.5390575761496965
125055.6493433742,22,360.5837930569628,0.05052997543796711,2.240055972821324
102342.48834635505,39,452.57207924186866,0.7821595192204462,4.249327540093587
133289.8767244033,36,91.92659343938682,0.5018786412518581,2.3445214256274256
124477.36999688488,34,243.4760961064238,0.6490860200315168,4.284484953702716
44254.10765518466,27,313.85367068791703,0.9564246245392265,1.2046041549871545
136032.6698036971,7,302.13455564176877,0.810672538474056,1.028861255502556
90114.4914490346,3,431.9100579178861,0.8253720092260048,1.453048205075072
124967.22017132812,47,115.68877030671399,0.18146721887817163,4.495771231098161
136491.86899005412,33,96.06547794404453,0.47641712632306454,3.1348874122386285
61340.4517463423,2,134.15551148039623,0.9493254850103559,3.37640518034119
34306.75018859798,42,446.85952421230667,0.5826852520707054,4.368821873443696
49631.571130452416,16,471.1032705022116,0.1025863697642383,1.202583220566538
75524.01252141333,25,289.1187510922987,0.7318198248852413,2.548428170340538
126341.91956992411,15,255.6722479395547,0.0429268471050499,3.5723614377962325
131894.97582332464,24,306.63894792620164,0.7422972670037387,2.6187206574275126
20903.77696905479,15,311.9907484248801,0.8797726271226475,1.128520802589828
86397.14933508355,31,93.44930542231295,0.4252501406133349,3.6037746166759566
74263.43040934126,14,346.3413319953338,0.41361286298508726,2.5656051782911953
48874.015361194935,14,231.65204015072854,0.3042113772547266,1.0768360065542408
35582.49775337876,6,263.5171598355421,0.8769382851037327,1.6820735346134343
63889.97228247164,14,24.855136124226185,0.5477846040483869,1.8703287313358823
142578.2615086275,17,384.63274994020486,0.5792599406346188,3.0424633534184924
62016.38116269818,18,419.3597010212621,0.6617073908499546,1.7454996041336064
87442.7808266376,20,313.5165614279278,0.30023094756287705,2.4453090897038985
111392.46465637312,17,376.8745812953647,0.4327863113504118,4.002663054192931
67271.84830930822,16,266.1259415543299,0.7416057622062988,4.230879557284239
146331.67075372487,40,312.9931556994922,0.9854869685389853,4.181651922942304
145118.14834247448,39,203.3401322469869,0.03430554006453024,3.780331401621688
52731.698457297345,32,398.01838988063116,0.04264849794656744,3.1672492584192
84642.3057660101,44,239.4527558296014,0.4280824819829282,3.2025211771012048
59114.18027618006,9,343.30432316525247,0.6596218348096133,4.813550238802751
57029.26426907079,27,314.5003955235573,0.38636462483531686,4.511474984320833
24795.303156089263,46,354.13411400901737,0.9996386539651794,3.599136478675308
99243.36341738659,33,394.7557788113594,0.19535925808613586,2.8739797751426903
85348.273019752,10,261.2296059805676,0.0079254580074275,3.9162816630479864
26692.237662498614,17,408.40231513527766,0.1901293623127691,1.2508635900405496
56224.04035075949,49,253.6560462630884,0.886842375101301,4.778432786646527
138074.56517566496,49,478.750818203329,0.1451489928684646,3.1903179824187573
51143.04578670641,36,378.8091568212492,0.47897478030664076,3.0111618168380767
38836.333371859,17,93.85940837557143,0.4192761807214481,2.1633393061869652
83628.8588360832,18,416.4963909680813,0.6657253212911289,1.0135579790763503
148134.5590343781,23,280.2779537952507,0.054595586419452946,1.244972769703664
51467.18529649505,34,492.38586940719404,0.658750171066226,2.052033831933486
107377.62116276422,8,362.2213314000284,0.3547516439823354,3.16618503482117
119010.54999273329,13,51.35146581939363,0.9260395590824988,1.3343212674608735
50892.880719011955,23,203.5306095290709,0.8488873295859058,4.888208035755992
114668.12531954175,20,263.4649473099006,0.3995062484775861,2.643843131675708
67811.80725350292,22,421.11666554830293,0.9928918435178526,2.2652698971495013
102199.75797716533,47,367.3793118215886,0.05194375265624718,3.100785919543712
102358.86239891632,23,190.98643459970305,0.7886322200641908,1.2599463681919136
89650.7089297186,41,330.1820168762882,0.4338365240273626,4.401802694294518
31737.670107073078,35,292.68634487020586,0.4333051445875854,2.8411085408453847
128589.32442660094,3,71.76577838667937,0.17013379814534269,1.713341645743915
61701.40844632566,34,125.08075956931425,0.5148799199722609,1.646937717799649
44247.40635198105,33,177.14993323001403,0.08471849688008526,2.4438174149550087
25300.76840211931,46,105.78686911811643,0.6165771790003773,3.2934512532393634
96816.08261447144,17,83.56558445671251,0.24159044085388726,2.6676234317563003
108083.36703949672,45,38.51690736384065,0.7248580457693701,3.3871893536423197
22156.417760621298,19,437.82025714837573,0.6073615182565727,3.8219109796029906
86572.09757890653,30,151.5822748027783,0.7464050087514459,3.9939550493611438
49444.45077573194,23,152.25709592744744,0.7497420702342112,2.6038222383770533
103872.46275322848,15,111.05178734077617,0.1967090452204412,3.868013246228388
42667.63577064889,14,242.94471221330267,0.0006747294865960818,1.5660174128349742
109821.90595332057,2,261.97856428196246,0.3657612593927376,3.0523848011338806
70275.59501906986,39,112.05786572628921,0.919069215796509,1.2900588674398734
141774.8985357755,49,308.19946555318876,0.5778993846358342,1.976422521185056
37877.72273897912,18,364.269980200937,0.7275020056250169,3.33274675799939
64338.62563653361,6,193.18164212307144,0.879570337523553,3.9616827421676812
34751.55776127658,32,296.871331460145,0.9060582477246971,1.381237453555809
140210.17037621315,21,256.1279335305787,0.5290251573094272,1.8282793869623073
134054.11593952752,40,105.81871519449005,0.5409420849120551,4.9675928581162605
53532.41160297023,28,367.70538449954313,0.8509388412331164,2.3506305737491378
105797.92598444328,27,402.71198363378323,0.8074854352900137,2.1361630682639174
126238.88602615806,2,327.90862663771213,0.6988585999054454,1.3410283660492643
92176.1055079301,33,168.70905360781515,0.6044642941163065,3.779371061345685
88854.57518628084,16,464.1283222605576,0.6172151025785602,3.033013537685745
51440.797817058716,39,233.1256101176109,0.36291134462338515,1.6302035113993814
32103.359814766896,22,140.28045783869794,0.8409177474016911,3.531592934377629
136638.04853393248,43,210.0349642027587,0.6177797050872609,3.103041429444281
137054.34743123298,47,349.1167950350228,0.223528062241531,3.259781192263558
102303.18944552483,13,424.5065749730321,0.23984327850953835,4.979419222278995
64073.87283633109,2,184.72199464860756,0.8616030137732296,1.1144509117671886
65397.24469964592,14,123.9859785445936,0.6257075456365888,4.65988864378552
114374.23825313112,38,316.98163459925036,0.3987041284279318,4.3675630463292165
136624.33379383502,41,461.3953990520799,0.18710075923528757,2.6613712986406295
135321.23515446525,28,99.81374814411659,0.6102159732452017,4.523785414553451
121383.8209614911,7,403.4794973266896,0.18431038001950506,3.5942449694913967
103464.11400005741,18,243.53751892886723,0.47016703121830106,4.557418066804841
30938.195449356346,41,401.76112694142495,0.6775105342412363,3.3789235290525834
41011.73283229979,36,257.7151633889125,0.5654154343211207,1.864596957276718
136812.04450852028,41,194.89060940808747,0.9220999001262683,3.304885536207093
98835.77775574669,36,351.40309010272887,0.03972120185176897,1.716248991720549
21195.616710161856,44,451.3073743514997,0.27979487585140284,1.563311710749172
33191.30057258417,4,166.92334788138874,0.05708610123798108,3.616244927685695
106255.22998404726,30,235.7665861472422,0.1946042300214995,4.789906466142339
20658.00590000843,24,122.40630708129602,0.12398333584553067,3.35398391682978
40905.04668427483,20,99.87063717250189,0.7326616270202314,4.183150531928906
91335.3926176562,46,391.1661697721658,0.369375941294398,1.673457453064883
109946.37570005012,31,108.32541717733679,0.9250442712030206,3.616841464755768
104754.96373533807,24,398.72590395388045,0.02337772169207053,3.931909885985887
49155.01022987277,7,220.3163554017296,0.652924184944178,1.1664580820574448
112583.29877517966,26,497.5738744697807,0.9705448002654883,1.388657268174648
50842.38137458401,13,106.69729491373174,0.17583871981001864,4.126323522113397
62301.9607607048,8,55.559216331284745,0.4424322302855819,2.759800085848691
117043.88266534313,5,46.96220410571285,0.7018898911702741,2.622324011528845
104452.27687613791,44,419.3548223148583,0.6331379993231678,4.681478387756712
130399.04336424313,13,224.51039241858825,0.5660271305656708,4.96786329741451
105489.67599904464,29,11.530931327212098,0.32675612705440515,4.057538147622571
93880.11843361131,20,438.63796762663463,0.7281999535329012,4.170375097273408
32177.71981765202,14,439.6912933860492,0.6532552770683363,1.8332839902944182
67803.05439772636,32,405.14417026920756,0.16280028544375147,1.7689017693599958
54476.30779862431,27,131.67605668217283,0.9640907313056962,4.922731261137974
51718.65363928086,25,192.64883283291482,0.5556729089401194,3.7803668770555663
146491.37211781793,4,375.013850345787,0.5254616010359016,3.7468391919175454
71102.70420667886,21,249.78303144971676,0.8482366775874696,2.144751884201065
135966.05217302474,18,85.37502259454072,0.6404135106289767,4.545917402310997
102048.02137964418,39,128.97114961855948,0.07447928660637526,1.1777615887771211
123325.4694604143,15,486.5688730082631,0.5065893737902599,2.0983614258587653
85342.82210367497,38,83.99642753928204,0.7805964928940133,1.7205652963430667
94997.50500142669,48,365.77957077231235,0.6999801201768913,3.844384314665802
84027.3001964523,24,244.22897026317406,0.9707687241427468,3.8613999615642047
45381.58841374578,8,376.81481318055825,0.02491627968593102,3.1389259514647163
113918.7749839957,28,333.94548816075263,0.26121895664040184,1.0210382097247002
56500.40711731125,21,225.1919233716197,0.5491564562824255,4.495021287608074
23161.075636089,16,183.4163040947029,0.6194897990207492,4.822348531978047
103911.39846793181,16,379.63603463450147,0.2743559859077441,1.8092498203469658
43024.38832291636,35,168.33919106731497,0.8268016663758642,4.368930909017054
142259.61596587885,17,396.00802524339855,0.16434779291601287,4.893145806939819
144010.71501033637,9,343.1231025029015,0.000849109621718136,2.3078964934599155
138932.3707286583,35,293.05789341425276,0.9523913983761296,1.7402273143942426
68120.63103320777,29,190.71243360212569,0.3915567944300997,4.910160208225692
22009.360148752767,39,110.48986530552371,0.9574898009560936,1.2389731673017783
140681.4131364043,18,358.1057026079253,0.277931600345224,2.103842567737929
75663.93928125086,12,54.761121313584646,0.0634486351312259,3.9681170670358656
145665.12647567704,19,485.5657055163223,0.7725196045530232,3.4694139265232598
145270.59702160285,48,489.58647816158884,0.8358195318256982,3.738042852361041
130891.2292107568,22,73.80908181948794,0.4920868988476359,3.8323661619418012
58278.35596904614,49,60.928308256428096,0.07385034017786463,3.74457689614793
70062.70471825029,15,212.23119627068473,0.6541340749733378,2.3689649483083324
130647.7672971914,1,482.204803407646,0.1821439744751573,2.2460009064364908
61199.8606703161,2,206.15234062324535,0.8493815481562842,2.7138661782415423
42034.05706919202,8,188.26303313184408,0.27402311954219116,4.230734303913454
92384.16411958552,22,354.7566789093979,0.8477063903139277,4.753084141400066
141700.12064090153,25,97.57830593166125,0.42692454189351936,2.82098442798054
110483.87356774649,2,188.0285069511382,0.5964878392481506,1.3430645488651551
94107.95211161744,9,152.74064867449903,0.7895625168209663,4.753194129310438
32632.94419019991,9,304.75196508900683,0.040439242982931334,1.321712834256552
99950.93947089206,13,89.74891424494028,0.8211660061897849,1.6364384260130218
148707.00051355423,6,278.8636152470558,0.1386480417654976,4.470712051746679
38210.92198074813,30,430.19782906905397,0.3584183552029865,3.205914162054446
87382.85480728578,15,261.9435678867249,0.4727810301110631,2.4107447914524234
134058.49935063423,15,344.9133423780617,0.8954265836686286,4.723638746320551
116299.92030804658,7,46.87152866218711,0.022440627895591092,4.842025555360834
110612.04632938483,11,230.01273383105107,0.5592026082967854,2.3230507765376687
111322.9309183242,40,56.49765204356746,0.6425225000623945,4.4736965760023
66733.84965856817,38,303.73622113546185,0.3165823090990735,3.714115407503942
58166.93975438414,40,147.71664187517106,0.29048677130945977,2.097965491595644
125216.95021220676,2,150.7602571859565,0.4904691585104676,4.7657307242988995
125314.7413082935,48,47.61570120104055,0.18710041786467257,1.2522764505330781
132719.40141541348,39,162.01655210595985,0.46811892960495916,2.2717691967878357
138721.27183234127,10,258.2718167824777,0.7650253234901474,2.5850464428594466
86474.51185192191,44,296.4834505541631,0.8453955041605148,3.7626128703056003
85197.11830933596,17,42.66612012515342,0.3851613848989007,1.1537321056780625
123778.37326568077,7,329.2150010008744,0.6173017131436855,4.5591076073933
104495.31100110947,40,249.54912276921235,2.0517960894972376e-05,3.636411773937924
111255.69404350144,39,273.08492387797503,0.5503524836714523,2.100091324586038
123453.04702669314,4,418.07037014621943,0.9752363053924898,3.6333683755636006
135700.6944362836,35,177.69095819938462,0.3122650271612114,3.147695679676913
63939.37039069965,47,95.28504456886701,0.5947761242092461,2.345103048299398
68825.78384319272,36,280.3869860964075,0.762283657645613,1.1143858816192864
32217.652179312972,31,473.060739592267,0.6089330209896426,3.2044027056541697
95176.41832950262,25,263.7561133987543,0.4184999704668394,1.32872605919002
24672.49559357647,41,417.63696531855817,0.15257557330953142,4.240705423257614
80527.74235721982,13,380.9457066859062,0.4637013974582308,1.354102608912413
90543.80251198496,18,263.9820856348174,0.2947842091785916,2.7149571014007066
57250.36277667697,21,327.301841050177,0.6959202887612975,2.73820716871685
96808.3238739714,48,209.27329020736266,0.44191276771447663,3.224806648468277
23965.032492076425,1,270.00805765762493,0.8498797646073215,1.1580315604829035
24855.264537397874,36,258.570020092411,0.1933224368931764,1.8153297901522927
126938.07288575557,8,357.46407784930875,0.41772012205357356,1.7980047360198679
66824.78338346418,48,210.8908464845785,0.5575049763948082,3.395882458762128
36517.86664474502,21,58.885890084848626,0.1260146760282952,2.0545421305415252
87891.62380712458,43,396.4676661786752,0.5879100778344889,1.5767799235120283
120099.16190281941,21,345.5779716308217,0.29092140532757604,1.0734122891940179
48056.73357458961,27,475.56049317410907,0.22953718014865954,4.362179341117409
100975.76185647004,19,220.0709261654528,0.14191073972934476,4.886192788483344
31095.17044918984,23,48.32077188643641,0.34988192563351117,3.8130479732327127
26718.623751919,43,69.59330331798907,0.9289824151942067,2.6508497021944066
89076.10210385924,35,388.92657616950817,0.031005859331058483,1.4880437676813667
90282.56580931385,40,43.20106856151495,0.8521562083079391,2.9004194059799278
102865.88719476685,42,454.8348110153498,0.39736089778514083,2.829286893240303
114391.873383946,48,148.00855453464084,0.5616016387263846,2.679505235746817
146860.77033012948,5,450.45072988386914,0.5128122969253716,2.513214324804165
87119.04527915538,41,389.0183559124636,0.9257402616072337,2.987013840205878
61984.341482361975,8,436.8885077829281,0.7701292692057136,1.292722849733968
123374.20531993148,11,114.87944896728321,0.9848235353279492,1.1531783869142371
55208.19266406965,16,301.88981294864845,0.7944299516216974,1.2558411348821066
77066.2846917327,39,55.85867471548707,0.2958884942066873,1.7999939204751079
30199.329574494575,47,109.11757609429422,0.9628836793593141,2.1122810223430055
23295.596644009478,24,161.85209139526154,0.9835657908079234,1.677830478263965
145144.29390813026,21,372.9981698399113,0.12309370361669947,2.0076668533350452
128677.41566658676,23,22.110045900356823,0.9010441837829771,1.7433495867725899
110476.64679218073,49,452.52746860734686,0.6642021828931621,1.6029730384220247
73163.88277385509,38,44.693721719331634,0.9219937700331138,2.1719306467993795
42528.26160920995,47,194.4801957188673,0.9157390202189868,2.5900505193301764
40336.81554724119,8,49.73391788100622,0.8913730311872168,3.9770670985456147
52531.57676139739,7,386.7942431206531,0.8852755936823788,4.822199771352166
91399.46641179566,2,79.24433696735082,0.11764623899321858,4.675861240730624
112897.4699510081,30,443.53088602860424,0.143515708278262,2.903735130438339
105825.65897330506,13,269.8087734298478,0.11777941937696668,2.845380355908456
56391.40660297257,23,474.75168153314405,0.09102908880028526,1.50279158061183
144132.48648621523,29,152.2768472760157,0.3532852850739884,4.886960506411867
115926.5991704499,38,232.6149144204116,0.6839584143246422,4.0403911886205295
92066.02682648209,37,350.1810115414932,0.35469261307258493,4.390273042164356
99523.6970104658,20,417.6375231597707,0.7203003332750948,1.9366546626056547
74548.0081156127,33,216.46497299534732,0.8202831250202027,2.6043439362998932
52205.02863515047,29,447.2919437803105,0.666214740146417,1.4105804147148362
66276.448224664,15,67.81373207895368,0.46510472628296873,4.763252421391687
118519.99436036799,23,357.2555122169468,0.2955174395909569,2.1433168765083552
21871.153521868262,42,180.6175012846936,0.12440336245523087,3.384039049395101
35089.44326589911,3,59.65438722497251,0.49365182791138373,1.6088801158028727
25980.343462827856,37,199.4656328329819,0.7195989533698974,4.211186620153282
25294.74430146612,29,441.3056559979283,0.5482432115040483,1.7453786690547393
131209.87592143094,45,490.4615969314336,0.7214819192904628,4.2375375642449455
111475.52171940308,8,202.47192997923648,0.3352196723435007,2.607050191779317
81642.59778135228,22,444.3440300251238,0.06679606305534802,3.3110280662816125
32718.440884630192,29,259.7306639585203,0.7710979260325767,2.07883512303175
83910.06376518821,2,361.33736845533133,0.21972411182955598,4.531105825684577
81551.33020147354,41,32.23199691417336,0.6162850602360239,4.03947377541976
42516.24308830197,49,283.08286627217143,0.8042927445547332,2.4170958558169393
76400.7144009365,45,44.37934874338531,0.1391100018446767,3.341456172355324
71805.61547165854,1,141.62279897596167,0.5984947100132758,1.5159538361026308
100060.51274678814,44,287.7390196756525,0.6893743618400938,1.6418891623512217
102562.1746127937,20,405.5102455466235,0.7465308668189244,3.13471048234879
25889.52127036579,21,284.8378854639162,0.1476666111414876,3.562395066925412
68699.63990144126,37,468.7338551464529,0.8251161619793714,3.2297268549159703
101361.78904285072,8,407.0629287121594,0.09414856615046996,3.237631991489898
85407.7136154114,27,86.55767159150028,0.5195834681568073,3.9691605636106857
131343.6793544819,47,200.5896579576893,0.44341269619787993,4.609629923053439
105630.17211046285,35,337.55785938032164,0.22176607423555328,2.550390181871419
41181.47552058586,6,469.81895548855215,0.3019307414472392,3.147733181844154
29173.93716205588,45,493.9807756848887,0.16443578328890185,4.572095937517757
103514.50616682103,44,383.9613546017755,0.4257261948212534,2.857114626155893
23446.470370410836,19,291.1469597338883,0.03551092757056018,2.780595826002338
96150.82556555023,18,380.738747971616,0.8889152752961554,4.0660578285426725
142229.93138524448,1,143.88584553733438,0.1634873350365953,4.5092045036519615
94811.64312386427,25,148.96548335722002,0.8860177564559486,3.9506890069595006
70462.09040684786,27,330.6311796195384,0.8635774001340033,1.4004975634034875
103627.46839750592,7,437.1994324359561,0.4516772071576868,2.8590839738633576
79572.87576389716,44,485.2066496964133,0.4977257122150923,1.8478784919575384
90930.18261107155,42,177.25395440729693,0.3019135405344814,2.2693915952793455
142390.42514094827,29,400.31127531964694,0.9968745999755302,2.875017613346574
70193.34291410065,31,427.2500945908719,0.6707721905902234,1.8861146739056855
144954.77329710883,44,315.35488908538247,0.9518082859355522,3.0637346830486427
137695.58345428828,43,180.32002229258381,0.4147968443881781,3.5731035294413425
45452.847522608536,36,313.35339698416254,0.8830165794327863,4.499593336431191
29016.96911377151,19,296.37996311264124,0.448234633217067,1.8458424714087989
33101.14017906546,6,307.19749784028056,0.8668288721013125,2.2422601218691307
22368.837334701464,25,313.4375047559835,0.13092655949485965,2.623201924363604
32277.584898270692,31,425.0585135271305,0.6368544267685091,1.8981870785748765
108790.8805441264,9,93.33994150099187,0.6787035148391467,2.328160282649196
29254.52429982977,20,189.97403433143236,0.6561706972864274,4.533402079674822
61466.83193818897,10,297.1408464018486,0.44702761803934365,1.5546191680446957
129833.7904260291,37,148.83059191969693,0.6839161100307959,2.7749903746399633
23025.351645657363,27,489.29502982117924,0.23946310081659306,2.243867903132573
125880.90273656165,13,138.9436272051413,0.5958485944970862,1.3086588870650266
56641.12072054199,41,240.11815151475895,0.5542349244493292,1.3845013166011935
35361.427590815314,2,439.90887239940344,0.31833952213042693,4.139519649940545
110575.83149733959,21,49.23119470351086,0.7788638089812294,4.409332076982709
101762.57008138493,33,412.1371210261834,0.08087206545868098,3.9656304024441975
134071.36175851687,24,289.7941007975883,0.17143966129207,3.1569162173509584
115559.23569450514,44,25.583000001638503,0.4711500396194378,4.090637860580999
124452.52095003032,42,452.4273170637169,0.8917366979250957,1.608063030776636
56664.49443426984,34,29.20644937331409,0.5751595545279473,4.120806402384689
43067.140691363966,9,262.4567201729335,0.8420668509391931,2.69390087500542
117579.91771331159,2,34.02531071918375,0.5175697191475933,4.0012621373199915
124888.51610474433,30,44.88804825250409,0.7854559686109459,1.9109975776788874
148765.66846008753,22,444.73011398636703,0.3257973947456252,4.330173682921428
73640.29799848545,46,385.2545180115973,0.815142317187638,3.272466183066269
68362.35115306181,11,106.50117488999682,0.40168607056576877,1.0293500414234593
